Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Temperature difference [K],Mechanical power [W],Torque-speed interaction,Tool wear-torque interaction,Type_H,Type_L,Type_M,Machine failure
298.0,308.7,1479,58.5,176,10.699999999999989,9060.510292585643,86521.5,10296.0,0,0,1,1
302.4,311.8,1493,38.4,132,9.400000000000034,6003.709224716239,57331.2,5068.8,0,1,0,0
303.6,311.9,1544,37.1,88,8.299999999999955,5998.5989006663995,57282.4,3264.8,1,0,0,0
301.9,311.0,1638,35.4,116,9.100000000000023,6072.195944564495,57985.2,4106.4,0,0,1,0
298.4,309.6,1477,35.6,101,11.200000000000045,5506.290387897854,52581.200000000004,3595.6000000000004,0,1,0,0
298.3,309.1,1437,38.0,93,10.800000000000011,5718.326948064142,54606.0,3534.0,0,1,0,0
297.5,309.1,1611,30.2,211,11.600000000000023,5094.846470032711,48652.2,6372.2,0,1,0,0
298.0,307.8,1588,35.4,114,9.800000000000011,5886.841978002698,56215.2,4035.6,1,0,0,0
298.8,309.8,1377,49.6,27,11.0,7152.2754988686675,68299.2,1339.2,0,0,1,0
298.7,308.5,1480,42.2,58,9.800000000000011,6540.377025753471,62456.00000000001,2447.6000000000004,0,1,0,0
298.7,309.7,1565,39.3,94,11.0,6440.736178757113,61504.49999999999,3694.2,1,0,0,0
298.8,308.3,1634,27.9,12,9.5,4774.0270282481215,45588.6,334.79999999999995,0,1,0,0
302.7,310.8,1555,36.1,35,8.100000000000023,5878.495813519661,56135.5,1263.5,0,0,1,0
297.3,308.5,1520,42.4,171,11.199999999999989,6748.978777951834,64448.0,7250.4,0,0,1,0
298.8,308.9,1398,51.5,0,10.099999999999966,7539.508209350145,71997.0,0.0,0,1,0,0
300.8,311.2,1365,51.7,111,10.399999999999977,7390.12547867195,70570.5,5738.700000000001,0,0,1,0
302.0,310.9,1446,44.0,64,8.899999999999977,6662.689699733233,63624.0,2816.0,0,1,0,0
301.1,310.6,1479,41.1,72,9.5,6365.589282483247,60786.9,2959.2000000000003,0,0,1,0
300.7,310.8,1465,45.2,92,10.100000000000023,6934.332744513631,66218.0,4158.400000000001,0,0,1,0
304.1,313.3,1732,28.5,132,9.199999999999989,5169.176552216646,49362.0,3762.0,0,1,0,0
297.7,308.4,1288,49.5,91,10.699999999999989,6676.512707409028,63756.0,4504.5,1,0,0,0
299.2,310.6,1704,30.6,160,11.400000000000034,5460.339359351348,52142.4,4896.0,1,0,0,0
302.1,311.0,1729,26.1,210,8.899999999999977,4725.6779173093755,45126.9,5481.0,1,0,0,0
299.6,309.2,1602,37.3,31,9.599999999999966,6257.487079273222,59754.6,1156.3,0,1,0,0
299.3,308.5,1510,45.4,72,9.199999999999989,7178.958092473155,68554.0,3268.7999999999997,0,1,0,0
300.9,311.3,1613,32.7,170,10.400000000000034,5523.453955761967,52745.100000000006,5559.000000000001,0,1,0,0
299.5,309.1,1422,45.3,103,9.600000000000023,6745.690577641075,64416.6,4665.9,0,0,1,0
297.4,309.2,1420,45.6,193,11.800000000000011,6780.813583508209,64752.0,8800.800000000001,0,1,0,0
297.7,308.9,1531,48.3,84,11.199999999999989,7743.743147760017,73947.3,4057.2,0,0,1,0
297.8,309.4,1495,36.5,132,11.599999999999966,5714.295237492034,54567.5,4818.0,0,0,1,0
300.8,311.7,1681,31.3,221,10.899999999999977,5509.861331547434,52615.3,6917.3,0,1,0,0
300.0,310.4,1385,52.1,128,10.399999999999977,7556.42044980197,72158.5,6668.8,0,0,1,0
297.1,308.6,1717,31.3,61,11.5,5627.859551616267,53742.1,1909.3,0,0,1,0
296.2,306.9,1526,34.9,140,10.699999999999989,5577.101886309769,53257.4,4886.0,0,1,0,0
302.2,311.4,1390,48.1,40,9.199999999999989,7001.4581075453325,66859.0,1924.0,0,1,0,0
297.4,308.0,1383,46.2,188,10.600000000000023,6691.026865468614,63894.600000000006,8685.6,0,1,0,0
302.4,311.9,1366,47.3,162,9.5,6766.131873840433,64611.799999999996,7662.599999999999,1,0,0,0
297.3,308.3,1309,61.5,56,11.0,8430.30680627553,80503.5,3444.0,0,1,0,0
301.7,310.6,1380,45.8,70,8.900000000000034,6618.707402582977,63203.99999999999,3206.0,0,0,1,0
303.2,311.4,1514,41.2,230,8.199999999999989,6532.083221147994,62376.8,9476.0,0,1,0,0
299.5,309.1,1357,47.3,106,9.600000000000023,6721.552674085993,64186.1,5013.799999999999,0,1,0,0
300.7,310.7,1507,46.1,209,10.0,7275.164131501589,69472.7,9634.9,0,1,0,0
299.2,310.4,1395,55.4,76,11.199999999999989,8093.056834912665,77283.0,4210.4,0,0,1,0
300.2,309.2,1431,51.3,57,9.0,7687.50863926076,73410.3,2924.1,0,1,0,0
298.7,308.6,1722,24.7,64,9.900000000000034,4454.087232406537,42533.4,1580.8,0,0,1,0
299.3,308.6,1482,37.6,132,9.300000000000011,5835.3198584838265,55723.200000000004,4963.2,0,1,0,0
298.7,309.9,1465,39.7,72,11.199999999999989,6090.553317636973,58160.50000000001,2858.4,0,1,0,0
297.4,308.2,1585,46.2,37,10.800000000000011,7668.313508147326,73227.0,1709.4,1,0,0,0
302.8,312.2,1481,40.2,230,9.399999999999977,6234.616284755089,59536.200000000004,9246.0,0,1,0,0
301.0,309.6,1724,28.1,133,8.600000000000023,5073.085704918846,48444.4,3737.3,0,1,0,0
303.4,311.8,2133,18.3,207,8.400000000000034,4087.6204493652876,39033.9,3788.1000000000004,0,0,1,0
299.4,308.8,1390,57.0,92,9.400000000000034,8296.946198130643,79230.0,5244.0,0,1,0,0
299.0,310.3,1475,42.4,93,11.300000000000011,6549.173485183522,62540.0,3943.2,0,1,0,0
301.6,310.5,1593,34.5,102,8.899999999999977,5755.240661743821,54958.5,3519.0,0,1,0,0
301.6,310.7,1380,51.8,216,9.099999999999966,7485.78697497376,71484.0,11188.8,0,1,0,1
300.2,311.4,1568,41.0,32,11.199999999999989,6732.223617132687,64288.0,1312.0,0,1,0,0
297.4,308.3,1483,38.8,23,10.900000000000034,6025.61659748727,57540.399999999994,892.4,0,1,0,0
298.5,309.5,1569,41.0,153,11.0,6736.517127092594,64329.0,6273.0,0,1,0,0
302.0,310.4,1212,55.6,79,8.399999999999977,7056.771082199537,67387.2,4392.400000000001,0,0,1,1
301.6,311.0,1485,40.1,142,9.399999999999977,6235.904337743061,59548.5,5694.2,0,1,0,0
297.5,308.9,1390,44.6,140,11.399999999999977,6491.996498888188,61994.0,6244.0,0,1,0,0
299.3,308.8,1341,47.7,199,9.5,6698.472440057622,63965.700000000004,9492.300000000001,0,1,0,0
303.1,312.3,1623,31.6,101,9.199999999999989,5370.741136870966,51286.8,3191.6000000000004,0,0,1,0
299.1,310.2,1352,52.8,41,11.099999999999966,7475.482551069985,71385.59999999999,2164.7999999999997,0,1,0,0
296.7,307.9,1579,33.4,50,11.199999999999989,5522.773277353688,52738.6,1670.0,1,0,0,0
299.2,310.6,1498,41.1,88,11.400000000000034,6447.364939256189,61567.8,3616.8,0,1,0,0
296.3,307.4,1958,19.1,67,11.099999999999966,3916.288458014013,37397.8,1279.7,0,0,1,0
303.7,313.0,1456,45.5,51,9.300000000000011,6937.474337167221,66248.0,2320.5,0,1,0,0
297.4,308.3,1535,34.6,51,10.900000000000034,5561.77091416025,53111.0,1764.6000000000001,0,0,1,0
300.0,309.1,1431,45.4,90,9.100000000000023,6803.370218760984,64967.4,4086.0,0,1,0,0
301.9,310.7,1405,48.8,78,8.800000000000011,7180.005290024354,68564.0,3806.3999999999996,0,1,0,0
300.6,310.0,1542,33.9,100,9.399999999999977,5474.099535174071,52273.799999999996,3390.0,0,0,1,0
302.3,311.4,1909,23.2,25,9.099999999999966,4637.912290543587,44288.799999999996,580.0,0,0,1,0
298.0,308.7,1436,48.2,201,10.699999999999989,7248.198794558275,69215.2,9688.2,0,0,1,0
298.8,309.3,1618,35.1,173,10.5,5947.223388804694,56791.8,6072.3,0,0,1,0
297.8,307.7,1505,39.7,25,9.899999999999977,6256.8482887669925,59748.50000000001,992.5000000000001,0,1,0,0
300.7,310.4,1416,61.8,209,9.699999999999989,9163.900106815283,87508.8,12916.199999999999,0,1,0,1
296.6,307.7,1474,52.6,101,11.099999999999966,8119.173941839511,77532.40000000001,5312.6,0,0,1,0
300.4,309.7,1367,51.2,143,9.300000000000011,7329.377548727036,69990.40000000001,7321.6,0,0,1,0
299.5,308.6,1672,30.5,177,9.100000000000023,5340.288632082171,50996.0,5398.5,0,1,0,0
301.6,310.8,1961,21.8,148,9.199999999999989,4476.748587414431,42749.8,3226.4,0,1,0,0
299.2,308.5,1544,41.6,146,9.300000000000011,6726.191759237795,64230.4,6073.6,0,1,0,0
300.7,311.2,1452,44.4,33,10.5,6751.156948858322,64468.799999999996,1465.2,0,1,0,0
299.3,308.6,1371,50.5,136,9.300000000000011,7250.324605587204,69235.5,6868.0,0,1,0,0
297.2,308.6,1500,37.1,161,11.400000000000034,5827.654372409067,55650.0,5973.1,0,1,0,0
302.3,311.2,1454,43.8,112,8.899999999999977,6669.098548746556,63685.2,4905.599999999999,0,0,1,0
299.5,309.0,1602,31.3,210,9.5,5250.920793063053,50142.6,6573.0,0,0,1,0
299.1,309.5,1512,39.0,75,10.399999999999977,6175.114519896098,58968.0,2925.0,0,1,0,0
298.9,309.9,1592,32.0,60,11.0,5334.8432048159475,50944.0,1920.0,0,1,0,0
299.6,310.9,1533,31.8,91,11.299999999999955,5105.025230230342,48749.4,2893.8,0,1,0,0
298.8,310.1,1653,30.3,119,11.300000000000011,5244.983182947767,50085.9,3605.7000000000003,0,1,0,0
297.8,307.5,1581,33.1,116,9.699999999999989,5480.099977142428,52331.100000000006,3839.6000000000004,0,1,0,0
297.7,307.2,1668,37.8,5,9.5,6602.6224481965955,63050.399999999994,189.0,0,1,0,0
298.9,309.2,1412,44.1,140,10.300000000000011,6520.815375497119,62269.200000000004,6174.0,0,0,1,0
299.7,309.1,1473,39.4,125,9.400000000000034,6077.536652075599,58036.2,4925.0,0,1,0,0
299.1,310.6,1326,49.7,78,11.5,6901.262245846842,65902.2,3876.6000000000004,0,1,0,0
302.3,311.8,1443,43.4,175,9.5,6558.200328074837,62626.2,7595.0,0,0,1,0
300.1,309.6,1625,38.0,46,9.5,6466.444878638991,61750.0,1748.0,0,0,1,0
298.2,307.6,1368,51.8,5,9.400000000000034,7420.693175191377,70862.4,259.0,0,1,0,0
301.4,310.5,1421,43.8,182,9.100000000000023,6517.7366146966,62239.799999999996,7971.599999999999,1,0,0,0
297.2,308.5,1487,46.9,173,11.300000000000011,7303.1871379716085,69740.3,8113.7,0,0,1,0
299.2,310.6,1534,39.7,83,11.400000000000034,6377.412142836257,60899.8,3295.1000000000004,0,1,0,0
301.4,310.7,1590,36.3,43,9.300000000000011,6044.110106241402,57716.99999999999,1560.8999999999999,0,1,0,0
302.3,311.3,1339,50.8,123,9.0,7123.163406945401,68021.2,6248.4,0,0,1,0
298.8,308.6,1571,33.7,61,9.800000000000011,5544.146579373611,52942.700000000004,2055.7000000000003,0,0,1,0
299.1,310.6,1380,44.7,170,11.5,6459.742814311334,61686.00000000001,7599.000000000001,0,1,0,0
300.9,310.4,1576,40.4,92,9.5,6667.548696370785,63670.399999999994,3716.7999999999997,0,0,1,0
297.0,307.9,1422,53.0,115,10.899999999999977,7892.309064348277,75366.0,6095.0,0,0,1,0
302.4,310.7,1362,54.8,155,8.300000000000011,7816.031194719117,74637.59999999999,8494.0,0,1,0,1
300.2,309.8,1394,47.4,21,9.600000000000023,6919.420651384591,66075.59999999999,995.4,0,0,1,0
304.1,313.2,1366,46.6,35,9.099999999999966,6665.998843995016,63655.6,1631.0,0,1,0,0
300.7,310.5,1594,31.0,196,9.800000000000011,5174.6219794828685,49414.0,6076.0,0,0,1,0
303.8,312.6,1565,36.0,179,8.800000000000011,5899.911003441631,56340.0,6444.0,0,1,0,0
298.1,308.8,1432,43.4,68,10.699999999999989,6508.20711698071,62148.799999999996,2951.2,0,1,0,0
302.0,310.9,1564,39.0,15,8.899999999999977,6387.486183278768,60996.0,585.0,0,1,0,0
300.9,310.7,1740,25.3,164,9.800000000000011,4609.973059877662,44022.0,4149.2,0,1,0,0
301.5,310.5,1612,29.8,148,9.0,5030.485708536168,48037.6,4410.400000000001,0,0,1,0
301.9,310.9,1419,47.7,20,9.0,7088.0927609558275,67686.3,954.0,0,0,1,1
298.4,308.9,1501,50.0,203,10.5,7859.217621730467,75050.0,10150.0,0,1,0,0
301.8,311.0,1322,53.0,166,9.199999999999989,7337.294362214082,70066.0,8798.0,0,1,0,0
296.8,308.0,1371,54.5,86,11.199999999999989,7824.607742663418,74719.5,4687.0,0,1,0,0
297.4,308.3,1472,45.5,2,10.900000000000034,7013.710318894332,66976.0,91.0,0,1,0,0
302.4,311.2,1448,50.5,53,8.800000000000011,7657.527373370001,73124.0,2676.5,0,1,0,0
298.6,309.9,1356,59.5,34,11.299999999999955,8448.999282564388,80682.0,2023.0,0,1,0,0
300.2,310.3,1593,36.1,36,10.100000000000023,6022.15037359281,57507.3,1299.6000000000001,0,0,1,0
300.8,310.8,1461,41.3,53,10.0,6318.7167200916865,60339.299999999996,2188.8999999999996,0,0,1,0
299.2,308.4,1711,28.9,197,9.199999999999989,5178.171979181423,49447.899999999994,5693.299999999999,0,1,0,0
302.2,310.7,1567,36.4,100,8.5,5973.089168319249,57038.799999999996,3640.0,0,1,0,0
301.4,310.6,2137,18.0,99,9.200000000000045,4028.150100432833,38466.0,1782.0,0,1,0,0
300.7,310.2,1479,52.3,9,9.5,8100.251082089387,77351.7,470.7,1,0,0,0
300.5,310.8,1509,33.0,153,10.300000000000011,5214.729645693697,49797.0,5049.0,0,1,0,0
299.4,308.7,1512,37.2,126,9.300000000000011,5890.109234362432,56246.4,4687.200000000001,0,1,0,0
301.6,310.9,1538,40.4,13,9.299999999999955,6506.782928311083,62135.2,525.1999999999999,0,1,0,0
302.4,311.8,1476,46.6,110,9.400000000000034,7202.792308738391,68781.6,5126.0,0,1,0,0
302.2,310.8,1397,47.6,11,8.600000000000023,6963.57050014304,66497.2,523.6,1,0,0,0
300.4,309.7,1547,38.0,181,9.300000000000011,6156.055524464319,58786.0,6878.0,0,0,1,0
298.4,308.9,1577,37.1,0,10.5,6126.807296859399,58506.700000000004,0.0,1,0,0,0
299.2,309.1,1410,47.1,9,9.900000000000034,6954.543657251726,66411.0,423.90000000000003,1,0,0,0
300.8,310.3,1383,46.6,19,9.5,6748.957834000809,64447.8,885.4,0,1,0,0
300.4,309.6,1571,33.6,126,9.200000000000045,5527.695105844312,52785.600000000006,4233.6,1,0,0,0
297.6,308.3,1523,39.5,137,10.699999999999989,6299.783388366052,60158.5,5411.5,0,1,0,0
298.8,309.7,1374,58.6,123,10.899999999999977,8431.657691116576,80516.40000000001,7207.8,0,1,0,0
300.9,309.6,1384,42.4,131,8.700000000000045,6145.122782029826,58681.6,5554.4,0,1,0,0
302.3,310.2,1506,33.8,43,7.899999999999977,5330.528750905018,50902.799999999996,1453.3999999999999,1,0,0,0
301.9,310.6,1573,36.6,15,8.700000000000045,6028.904797798029,57571.8,549.0,0,1,0,0
300.2,311.5,1426,44.3,73,11.300000000000011,6615.335426468122,63171.799999999996,3233.8999999999996,1,0,0,0
298.4,308.0,1571,37.4,50,9.600000000000023,6152.8510999576565,58755.399999999994,1870.0,0,1,0,0
297.5,308.8,1471,52.3,152,11.300000000000011,8056.436336547321,76933.3,7949.599999999999,0,0,1,0
299.7,309.2,1401,54.1,118,9.5,7937.139591515004,75794.1,6383.8,0,1,0,0
298.2,308.7,1605,29.4,47,10.5,4941.411084831385,47187.0,1381.8,0,1,0,0
301.8,310.7,1680,32.4,76,8.899999999999977,5700.105710673321,54432.0,2462.4,0,1,0,0
299.6,309.1,1407,50.6,85,9.5,7455.439189940082,71194.2,4301.0,0,1,0,0
299.1,310.6,1818,24.1,173,11.5,4588.17040686175,43813.8,4169.3,0,1,0,0
303.4,312.7,1594,32.8,79,9.300000000000011,5475.083900872195,52283.2,2591.2,0,0,1,0
303.4,312.3,1663,33.9,78,8.900000000000034,5903.649498699403,56375.7,2644.2,0,1,0,0
303.5,311.8,1927,21.9,195,8.300000000000011,4419.309801731298,42201.299999999996,4270.5,0,1,0,0
303.0,312.3,1480,41.4,125,9.300000000000011,6416.388835691793,61272.0,5175.0,0,1,0,0
300.7,309.6,1733,24.8,85,8.900000000000034,4500.687523434785,42978.4,2108.0,0,1,0,0
297.7,309.1,1435,38.8,165,11.400000000000034,5830.586525552417,55677.99999999999,6401.999999999999,0,1,0,0
301.2,310.1,1666,34.9,37,8.900000000000034,6088.762609824426,58143.399999999994,1291.3,0,0,1,0
299.3,308.5,1422,45.4,37,9.199999999999989,6760.58172681909,64558.799999999996,1679.8,0,0,1,0
298.1,309.3,1443,45.3,70,11.199999999999989,6845.3104806864085,65367.899999999994,3171.0,0,1,0,0
300.9,310.7,1392,44.2,97,9.800000000000011,6443.029541394235,61526.4,4287.400000000001,0,1,0,0
298.8,308.5,1527,36.2,3,9.699999999999989,5788.635791651481,55277.4,108.60000000000001,0,1,0,0
302.3,311.0,1521,34.8,72,8.699999999999989,5542.9004142876865,52930.799999999996,2505.6,0,0,1,0
300.7,309.9,1775,26.6,149,9.199999999999989,4944.3432379747355,47215.0,3963.4,0,1,0,0
301.8,310.9,1299,60.4,48,9.099999999999966,8216.270098786457,78459.59999999999,2899.2,0,0,1,0
301.0,311.4,1481,37.5,193,10.399999999999977,5815.8733999581045,55537.5,7237.5,0,1,0,0
297.5,308.6,1347,57.0,132,11.100000000000023,8040.278078332359,76779.0,7524.0,0,0,1,0
298.8,310.2,1527,31.2,102,11.399999999999977,4989.100461312878,47642.4,3182.4,0,0,1,0
298.4,309.1,1525,39.3,86,10.700000000000045,6276.116723709009,59932.49999999999,3379.7999999999997,0,0,1,0
302.7,312.1,1478,36.0,191,9.400000000000034,5571.928730406857,53208.0,6876.0,1,0,0,0
300.8,310.7,1483,40.8,28,9.899999999999977,6336.215391172181,60506.399999999994,1142.3999999999999,0,0,1,0
300.5,309.7,1384,48.6,141,9.199999999999989,7043.702056760603,67262.40000000001,6852.6,0,1,0,0
301.9,310.9,1441,43.7,0,9.0,6594.38100346868,62971.700000000004,0.0,0,0,1,0
301.5,310.9,1469,44.7,164,9.399999999999977,6876.349416103875,65664.3,7330.8,0,1,0,0
298.9,308.6,2069,18.7,27,9.700000000000045,4051.638741506172,38690.299999999996,504.9,0,1,0,0
301.0,312.2,1372,47.0,59,11.199999999999989,6752.748689136141,64484.0,2773.0,0,1,0,0
297.6,308.4,1626,32.4,130,10.799999999999955,5516.888027115963,52682.399999999994,4212.0,0,1,0,0
300.3,309.6,1326,52.4,57,9.300000000000011,7276.179913126247,69482.4,2986.7999999999997,0,1,0,0
300.3,311.4,1371,50.2,109,11.099999999999966,7207.253370306488,68824.2,5471.8,0,0,1,0
298.1,307.8,1636,36.7,51,9.699999999999989,6287.499761090517,60041.200000000004,1871.7,0,0,1,0
300.7,309.5,1445,46.4,24,8.800000000000011,7021.250141262947,67048.0,1113.6,0,0,1,0
297.5,308.6,1546,33.8,139,11.100000000000023,5472.109859826796,52254.799999999996,4698.2,0,1,0,0
301.4,311.1,1469,36.9,133,9.700000000000045,5676.449517991789,54206.1,4907.7,0,1,0,0
300.5,311.4,1611,32.7,44,10.899999999999977,5516.605283777141,52679.700000000004,1438.8000000000002,0,1,0,0
301.0,310.0,1480,43.5,21,9.0,6741.857834603696,64380.0,913.5,0,1,0,0
300.3,310.0,1537,37.5,6,9.699999999999989,6035.78488570939,57637.5,225.0,0,0,1,0
301.5,310.4,1629,34.1,151,8.899999999999977,5817.067205166469,55548.9,5149.1,0,1,0,0
303.6,311.8,1432,42.5,150,8.199999999999989,6373.244296582493,60860.0,6375.0,0,0,1,0
303.6,312.4,1504,49.5,109,8.799999999999955,7796.176329148431,74448.0,5395.5,0,0,1,0
299.5,309.2,1690,29.2,108,9.699999999999989,5167.710475644971,49348.0,3153.6,0,1,0,0
302.8,311.1,1721,30.0,87,8.300000000000011,5406.680956828034,51630.0,2610.0,0,1,0,0
301.2,311.0,1670,33.0,200,9.800000000000011,5771.105704644449,55110.0,6600.0,0,1,0,0
299.1,310.1,1894,20.1,106,11.0,3986.6182455523763,38069.4,2130.6000000000004,0,1,0,0
298.5,308.3,1334,49.8,186,9.800000000000011,6956.8684358153805,66433.2,9262.8,0,1,0,0
301.8,311.1,1395,44.6,171,9.300000000000011,6515.349004279871,62217.0,7626.6,0,0,1,0
302.7,310.9,1395,48.3,80,8.199999999999989,7055.860020329995,67378.5,3864.0,0,1,0,0
301.9,310.8,1567,39.3,9,8.900000000000034,6448.96715150952,61583.1,353.7,0,1,0,0
301.6,310.6,1478,36.6,218,9.0,5664.794209246971,54094.8,7978.8,0,1,0,0
303.9,313.2,1624,39.8,107,9.300000000000011,6768.582316110233,64635.2,4258.599999999999,0,0,1,0
298.5,309.2,1983,20.2,114,10.699999999999989,4194.717342926164,40056.6,2302.7999999999997,0,1,0,0
301.5,310.5,1372,44.0,203,9.0,6321.7221770636215,60368.0,8932.0,0,1,0,0
300.1,309.7,1351,58.2,155,9.599999999999966,8233.925849499632,78628.2,9021.0,0,1,0,0
302.5,310.5,1507,40.2,201,8.0,6344.069372806158,60581.4,8080.200000000001,0,0,1,0
300.8,309.7,1258,54.9,168,8.899999999999977,7232.3861115352065,69064.2,9223.199999999999,0,0,1,0
299.6,309.0,1525,42.8,160,9.399999999999977,6835.058416660193,65269.99999999999,6848.0,0,1,0,0
297.1,307.8,1428,43.7,179,10.699999999999989,6534.8897105852,62403.600000000006,7822.3,0,1,0,0
296.8,307.4,1549,48.3,105,10.599999999999966,7834.786502861049,74816.7,5071.5,0,1,0,0
298.9,310.6,1363,52.6,190,11.700000000000045,7507.757179597864,71693.8,9994.0,0,1,0,0
296.9,308.4,1390,41.8,184,11.5,6084.427211962471,58101.99999999999,7691.2,0,1,0,0
300.5,309.9,1343,63.7,124,9.399999999999977,8958.680802707286,85549.1,7898.8,0,0,1,0
300.8,311.1,1698,24.8,156,10.300000000000011,4409.79077599092,42110.4,3868.8,1,0,0,0
303.8,312.9,1367,49.9,192,9.099999999999966,7143.280071903888,68213.3,9580.8,0,1,0,0
298.4,308.2,1528,36.2,196,9.800000000000011,5792.426646786813,55313.600000000006,7095.200000000001,0,1,0,0
298.9,310.1,1549,40.2,65,11.200000000000045,6520.87820735019,62269.8,2613.0,0,0,1,0
301.6,310.9,1419,50.2,51,9.299999999999955,7459.586092242821,71233.8,2560.2000000000003,1,0,0,0
298.8,309.7,1424,49.6,129,10.899999999999977,7396.3981920036185,70630.40000000001,6398.400000000001,0,1,0,0
298.9,310.2,1491,45.1,101,11.300000000000011,7041.785685241914,67244.1,4555.1,0,1,0,0
301.4,310.5,1647,33.3,85,9.100000000000023,5743.365441513252,54845.1,2830.4999999999995,0,1,0,0
300.1,310.6,1374,45.4,119,10.5,6532.376436462329,62379.6,5402.599999999999,0,1,0,0
303.6,312.8,1825,25.2,29,9.199999999999989,4816.061537953153,45990.0,730.8,0,0,1,0
301.5,310.9,1400,50.8,2,9.399999999999977,7447.668984110202,71120.0,101.6,0,1,0,0
295.8,306.5,1358,49.2,63,10.699999999999989,6996.703830662901,66813.6,3099.6000000000004,0,1,0,0
302.9,312.2,1292,54.4,136,9.300000000000011,7360.207044634262,70284.8,7398.4,0,0,1,0
301.9,309.6,1551,34.6,211,7.7000000000000455,5619.743770594495,53664.600000000006,7300.6,0,0,1,0
300.9,310.8,1477,38.4,31,9.900000000000034,5939.369407170719,56716.799999999996,1190.3999999999999,1,0,0,0
300.6,310.7,1501,45.3,175,10.099999999999966,7120.451165287803,67995.3,7927.499999999999,1,0,0,0
302.2,311.6,1594,36.8,82,9.400000000000034,6142.777059515146,58659.2,3017.6,1,0,0,0
298.9,310.1,1655,31.5,172,11.200000000000045,5459.302633775663,52132.5,5418.0,0,0,1,0
297.4,308.3,1405,51.7,108,10.900000000000034,7606.685932259408,72638.5,5583.6,0,0,1,0
300.8,310.9,1311,55.8,118,10.099999999999966,7660.648022072566,73153.8,6584.4,0,1,0,0
299.2,308.4,1841,22.8,40,9.199999999999989,4395.590777196695,41974.8,912.0,0,1,0,0
297.5,308.6,1481,38.8,14,11.100000000000023,6017.490344489986,57462.799999999996,543.1999999999999,1,0,0,0
301.2,311.6,1461,52.9,208,10.400000000000034,8093.465241957632,77286.9,11003.199999999999,0,1,0,1
301.0,310.1,1756,30.7,2,9.100000000000023,5645.358222696762,53909.2,61.4,1,0,0,0
301.2,310.7,1543,32.9,40,9.5,5316.066952722992,50764.7,1316.0,0,0,1,0
298.2,308.9,1683,31.7,74,10.699999999999989,5586.914127364481,53351.1,2345.7999999999997,0,1,0,0
300.7,311.5,1569,36.4,20,10.800000000000011,5980.712766491961,57111.6,728.0,0,0,1,0
300.4,309.7,1539,37.7,156,9.300000000000011,6075.871607969197,58020.3,5881.200000000001,0,0,1,0
301.9,311.0,1455,46.0,29,9.100000000000023,7008.893210158828,66930.0,1334.0,0,1,0,0
299.4,309.1,1304,50.5,153,9.700000000000045,6896.005314139836,65852.0,7726.5,0,1,0,0
303.6,312.8,1701,30.8,12,9.199999999999989,5486.351746523072,52390.8,369.6,0,1,0,0
303.2,311.4,1351,53.8,8,8.199999999999989,7611.429737166326,72683.8,430.4,0,1,0,1
